CURR.AGE,NOCOMP,MI.NONFATAL,MI.FATAL,MI.SUB,IHD.NONFATAL,IHD.FATAL,IHD.SUB,STROKE.NONFATAL,STROKE.FATAL,STROKE.SUB,CHF.NONFATAL,CHF.FATAL,CHF.SUB,AMP.NONFATAL,AMP.FATAL,AMP.SUB,BLIND.NONFATAL,BLIND.FATAL,BLIND.SUB,ULCER.NONFATAL,ULCER.FATAL,ULCER.SUB,RENAL.FATAL,RENAL.NONFATAL,RENAL.SUB
77,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
78,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
79,3148.5954634808,12530.8739949691,11913.5514620482,3375.6115493476,10425.1472925467,25249.3303795076,5615.2712064596,16622.2833851184,14611.4916725391,5916.3616389624,8117.62246197265,6698.1727945603,5469.3011704416,22352.5332281578,17996.4714480789,11939.04175192,6428.07376149565,5632.1558001781,4003.5005699504,4448.2734483545,3845.0032547219,4771.6951177108,27154.784013856,36103.1829532102,33224.0873920492
80,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
81,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
82,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
83,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
84,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
85,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
86,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
87,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
88,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
89,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
90,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
91,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
92,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
93,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
94,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
95,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
96,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
97,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
98,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
99,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
100,2298.48340297,11680.7619344583,11063.4394015374,2525.4994888368,9575.03523203595,24399.2183189968,4765.1591459488,15772.1713246076,13761.3796120283,5066.2495784516,7267.51040146185,5848.0607340495,4619.1891099308,21502.421167647,17146.3593875681,11088.9296914092,5577.96170098485,4782.0437396673,3153.3885094396,3598.1613878437,2994.8911942111,3921.5830572,26304.6719533452,35253.0708926994,32373.9753315384
